STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19940901 00:00,3.81, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19940901 01:00,2.29, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19940901 02:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19940901 12:00,3.56, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19940901 13:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19940902 02:00,2.29, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19940902 12:00,15.24, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19940902 18:00,8.38, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19940922 11:00,1.27, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19940922 12:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19940922 13:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19940922 14:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941001 01:00,0.00,g, 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941007 14:00,2.54, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941007 15:00,40.13, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941007 16:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941007 18:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941007 22:00,2.29, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941007 23:00,0.76, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941014 22:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941014 23:00,0.76, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941015 00:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941015 01:00,1.02, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941015 02:00,1.02, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941015 03:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941015 12:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941015 13:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941015 19:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941015 20:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941016 03:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941016 09:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941016 18:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941016 19:00,0.76, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941018 06:00,29.72, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941018 07:00,7.37, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941018 08:00,1.02, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941018 09:00,12.70, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941018 10:00,14.22, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941018 11:00,2.29, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941018 12:00,1.27, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941018 13:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941020 10:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941020 11:00,7.11, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941020 12:00,11.43, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941020 13:00,1.27, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941020 14:00,0.76, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941020 18:00,0.76, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941020 19:00,1.02, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941021 06:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941021 07:00,26.67, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941021 08:00,1.52, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941024 12:00,5.84, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941024 13:00,7.37, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941024 14:00,3.56, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941024 16:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941024 17:00,3.30, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941024 18:00,0.76, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941025 05:00,1.02, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941025 06:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941025 07:00,3.56, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941025 08:00,3.81, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941025 09:00,3.30, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941025 10:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941025 11:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941025 12:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941101 01:00,0.00,g, 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941103 00:00,7.62, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941103 01:00,1.27, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941103 15:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941104 22:00,16.00, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941104 23:00,14.22, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941105 00:00,1.27, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941105 01:00,5.33, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941105 02:00,4.32, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941105 03:00,0.76, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941109 06:00,3.81, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941109 07:00,4.83, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941109 08:00,2.79, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941109 09:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941109 10:00,4.06, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941109 11:00,1.02, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941109 12:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941109 13:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941114 02:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941114 03:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941114 04:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941114 11:00,3.05, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941114 12:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941114 13:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941114 14:00,1.27, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941114 15:00,8.13, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941114 16:00,9.14, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941114 17:00,4.06, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941114 18:00,2.54, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941114 19:00,1.52, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941114 20:00,3.05, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941114 21:00,6.10, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941114 22:00,2.03, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941114 23:00,2.54, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941115 00:00,0.76, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941115 01:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941115 02:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941115 03:00,1.27, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941115 04:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941115 05:00,0.76, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941115 07:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941115 08:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941118 20:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941118 21:00,1.02, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941118 22:00,2.54, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941118 23:00,3.30, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941119 00:00,2.29, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941119 12:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941119 13:00,1.52, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941119 14:00,1.78, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941119 16:00,0.76, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941120 03:00,1.02, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941120 04:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941120 05:00,3.30, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941120 06:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941120 07:00,2.54, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941120 08:00,6.86, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941120 09:00,4.32, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941123 22:00,1.02, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941124 01:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941201 01:00,0.00,g, 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941202 12:00,0.76, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941202 13:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941202 16:00,1.02, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941208 07:00,1.27, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941208 08:00,5.59, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941208 09:00,10.67, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941208 15:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941208 16:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941208 23:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941209 05:00,1.02, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941209 08:00,0.76, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941209 11:00,3.81, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941209 12:00,2.03, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941209 13:00,1.02, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941209 14:00,1.02, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941209 15:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941209 16:00,1.78, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941209 17:00,1.52, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941209 18:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941209 19:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941209 20:00,1.02, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941209 21:00,1.02, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941209 22:00,1.27, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941209 23:00,0.76, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941213 23:00,1.02, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941214 02:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941214 03:00,1.27, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941214 05:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941214 08:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941214 13:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941214 19:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941214 23:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941215 10:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941216 00:00,1.52, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941227 20:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941227 21:00,2.54, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941227 22:00,3.05, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941227 23:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941228 00:00,1.02, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941228 01:00,0.76, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941228 02:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941228 11:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941228 12:00,0.76, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941228 14:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941228 15:00,1.27, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941228 17:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941228 18:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941228 19:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941231 10:00,1.52, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941231 11:00,2.29, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19941231 12:00,0.76, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950101 01:00,0.00,g, 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950103 00:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950103 01:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950103 02:00,0.76, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950103 03:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950103 04:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950103 05:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950103 06:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950106 01:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950106 02:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950106 04:00,1.27, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950106 05:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950112 18:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950112 19:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950112 20:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950117 01:00,10.16, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950117 02:00,4.57, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950117 08:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950118 04:00,3.81, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950118 05:00,1.27, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950118 07:00,1.78, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950118 08:00,1.02, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950118 09:00,0.76, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950118 10:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950118 11:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950118 12:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950118 13:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950118 14:00,2.29, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950122 08:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950122 09:00,2.03, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950122 10:00,1.02, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950122 11:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950122 12:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950126 10:00,5.08, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950126 11:00,7.62, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950126 12:00,2.54, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950129 09:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950201 01:00,0.00,g, 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950211 04:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950211 05:00,3.05, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950211 06:00,1.27, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950211 07:00,1.02, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950211 09:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950211 10:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950213 12:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950213 17:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950214 08:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950216 02:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950216 03:00,1.52, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950216 05:00,1.27, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950216 06:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950228 12:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950228 16:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950228 18:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950301 01:00,0.00,g, 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950301 16:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950301 17:00,1.02, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950301 18:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950301 19:00,1.27, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950301 23:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950302 01:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950302 02:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950302 08:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950302 16:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950302 18:00,0.25, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950302 19:00,0.51, , 
COOP:412242,DAL FTW WSCMO AIRPORT TX US,167.6,32.9,-97.03333,19950302 20:00,0.25, , 
